age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
37,4,143368,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
35,1,668319,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,80,United-States,<=50K
37,2,172694,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,50,United-States,<=50K
39,2,348521,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2415,99,United-States,>50K
33,0,188246,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25,2,210794,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
22,4,47541,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
58,4,266707,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2179,18,United-States,<=50K
42,2,317078,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
42,2,195096,9,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,<=50K
36,0,203836,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
50,2,197623,9,Divorced,Other-service,Not-in-family,White,Female,0,0,32,United-States,<=50K
35,2,342824,9,Never-married,Tech-support,Not-in-family,White,Female,1151,0,40,United-States,<=50K
48,4,177783,4,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
43,2,175133,10,Divorced,Tech-support,Unmarried,Black,Female,0,0,35,United-States,<=50K
32,2,317378,13,Never-married,Exec-managerial,Own-child,White,Female,10520,0,40,United-States,>50K
29,2,253593,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
37,0,203070,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,>50K
48,2,152953,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,Dominican-Republic,<=50K
47,2,161676,7,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
23,2,84726,12,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,45,Germany,<=50K
63,2,271075,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,29,United-States,<=50K
30,2,348592,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,5,171926,14,Divorced,Exec-managerial,Unmarried,White,Male,7430,0,50,United-States,>50K
34,2,133122,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,2,271710,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States,>50K
24,2,239663,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,15,United-States,<=50K
53,1,163815,7,Married-civ-spouse,Other-service,Husband,White,Male,0,2179,41,United-States,<=50K
46,2,20534,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
32,2,111883,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
48,2,175468,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,16,United-States,<=50K
53,0,186087,9,Divorced,Tech-support,Unmarried,White,Male,0,0,40,United-States,<=50K
46,5,295791,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
24,2,314165,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,20,United-States,<=50K
38,2,108947,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,2174,0,40,United-States,<=50K
37,1,257588,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
50,2,213290,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,36,United-States,>50K
29,4,164607,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
45,0,126754,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
62,0,125155,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
43,2,145762,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
24,2,403865,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,<=50K
33,2,207201,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
18,2,122775,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
37,2,125167,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
30,1,235271,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
59,2,200700,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,48,United-States,>50K
46,0,227310,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
25,4,189027,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
77,2,235775,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,Cuba,<=50K
54,4,399705,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
45,2,358259,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
53,2,361405,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
21,2,228395,10,Never-married,Sales,Other-relative,Black,Female,0,0,20,United-States,<=50K
27,1,118235,10,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,United-States,<=50K
60,2,117909,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K
19,2,292590,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,25,United-States,<=50K
30,2,85374,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
49,2,393715,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
29,2,167737,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,50,United-States,<=50K
64,2,316627,3,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,2,39386,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,99,United-States,<=50K
20,2,130959,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
39,2,269548,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,70,Mexico,<=50K
66,4,331960,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
45,3,271901,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States,<=50K
35,2,206253,5,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,2,55176,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
23,2,82067,10,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
20,2,121023,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
59,2,43221,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
44,3,220230,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,48,United-States,<=50K
47,0,137917,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
39,1,357962,12,Never-married,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,<=50K
48,0,247043,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,2,169323,13,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
24,2,186666,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
33,2,183887,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1902,46,United-States,>50K
25,2,503012,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
46,2,205504,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,20,United-States,<=50K
55,2,193374,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
60,3,137733,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,44,United-States,>50K
18,2,102690,7,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
25,2,189897,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
60,2,258869,16,Separated,Priv-house-serv,Unmarried,White,Female,0,0,30,Nicaragua,<=50K
62,0,258124,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Italy,>50K
47,2,285335,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
57,2,278228,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
31,2,234537,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States,<=50K
48,2,300168,8,Separated,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
31,2,189759,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Italy,<=50K
27,2,212041,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
31,1,144949,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
38,2,172755,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,2,110318,14,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
23,2,198992,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
90,2,52386,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
18,2,283637,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
64,2,218490,13,Divorced,Exec-managerial,Not-in-family,White,Male,27828,0,55,United-States,>50K
41,4,32533,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
46,2,184883,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
45,0,358242,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
52,2,312446,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
17,2,342752,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
40,2,202872,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,24,United-States,<=50K
52,2,87858,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
19,2,206399,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K
21,2,249957,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
26,2,301298,10,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
24,2,257621,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,2,255474,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,2,205424,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,>50K
33,2,234537,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,4,156890,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,2,294493,13,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
39,2,160916,12,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,45,United-States,>50K
51,1,164300,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,Puerto-Rico,<=50K
58,2,187067,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,62,Canada,<=50K
60,0,165630,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,United-States,>50K
27,3,120126,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,45,United-States,>50K
23,2,162551,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K
39,4,55568,13,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,50,United-States,<=50K
27,2,221366,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,50,United-States,<=50K
32,2,239150,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
37,2,109472,5,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
58,2,100303,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
28,2,37805,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
18,2,120029,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,20,United-States,<=50K
31,2,209529,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
55,4,477867,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
37,2,144005,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
28,1,296537,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
44,1,193755,12,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,2,443377,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
26,2,123384,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K
48,0,102359,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
40,3,102226,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
26,2,164170,10,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
37,2,237995,11,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,48,United-States,<=50K
34,2,176648,9,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,42,United-States,<=50K
27,2,34701,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,2,69757,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
59,2,140363,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
35,2,144322,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
29,2,163708,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,45,United-States,<=50K
35,0,182863,13,Separated,Tech-support,Unmarried,White,Male,0,0,40,United-States,<=50K
33,2,277455,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
61,2,380462,4,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,United-States,<=50K
45,2,102147,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
73,4,109833,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
25,2,108542,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,35,United-States,<=50K
26,2,210812,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,43,United-States,<=50K
37,2,126954,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
35,3,64874,12,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
17,2,354493,7,Never-married,Sales,Own-child,White,Male,0,0,6,United-States,<=50K
57,0,66504,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
46,2,184632,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
46,2,208067,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
32,2,210541,13,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
32,2,32406,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
59,2,50223,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,2,113936,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
42,2,154374,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
45,2,132847,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,2,76978,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
29,3,31778,9,Separated,Prof-specialty,Other-relative,White,Male,0,0,25,United-States,<=50K
39,4,195253,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
60,3,328011,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
57,2,228764,11,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
26,2,357933,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
22,2,147397,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
20,2,228960,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
53,1,549341,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,35,United-States,>50K
32,2,394708,9,Never-married,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
46,1,200947,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
50,2,166565,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
53,2,81794,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
58,4,49884,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
32,2,47932,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
45,2,99355,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K
19,2,57145,9,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
33,3,287372,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
42,2,71458,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
44,2,201734,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
39,0,33289,9,Widowed,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,<=50K
38,4,180477,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,>50K
41,1,36924,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
64,4,100722,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,5,United-States,<=50K
44,1,56651,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,>50K
29,2,229729,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
26,2,152855,9,Never-married,Exec-managerial,Own-child,Other,Female,0,0,40,Mexico,<=50K
21,2,240063,9,Never-married,Transport-moving,Own-child,White,Male,0,0,48,United-States,<=50K
37,2,165034,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2002,40,United-States,<=50K
38,2,164898,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,1,298871,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,10,United-States,<=50K
18,2,210932,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
31,2,595000,9,Never-married,Handlers-cleaners,Other-relative,Black,Female,0,0,35,United-States,<=50K
23,2,274424,7,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
48,2,121124,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
68,2,230904,7,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,1870,35,United-States,<=50K
41,2,225978,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
40,2,215479,9,Never-married,Other-service,Other-relative,Black,Male,0,0,40,United-States,<=50K
36,2,172256,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
